,Unnamed: 0,Car,Location,Year,Kilometers_Driven,Owner_Type,Fuel_Type,Power,Price
945,1022,Honda City,Pune,2009,138000,Second,Petrol,118.0,3.5
946,1023,Hyundai i20,Bangalore,2014,67000,First,Diesel,90.0,5.5
947,1024,Honda City,Coimbatore,2012,42750,First,Petrol,118.0,6.33
948,1025,Chevrolet Beat,Kochi,2014,52398,First,Diesel,57.6,2.47
949,1026,Chevrolet Spark,Kochi,2014,36657,First,Petrol,62.1,3.3
950,1028,Mercedes-Benz GL-Class,Delhi,2014,85000,First,Diesel,254.8,38.75
951,1029,BMW 5,Pune,2008,112500,First,Diesel,235.0,7.99
952,1030,Toyota Fortuner,Kochi,2013,105072,First,Diesel,174.5,13.28
953,1031,BMW X1,Pune,2012,80000,First,Petrol,150.0,9.5
954,1033,Hyundai Xcent,Coimbatore,2016,14656,First,Diesel,71.0,6.99
955,1034,BMW 3,Hyderabad,2010,105000,Second,Diesel,170.0,11.0
956,1035,BMW 5,Hyderabad,2008,61000,Second,Petrol,215.0,11.0
957,1036,Nissan Micra,Pune,2010,85046,Second,Petrol,75.0,2.3
958,1037,Jaguar XF,Delhi,2014,48000,First,Diesel,187.7,26.5
959,1038,Land Rover,Bangalore,2011,55000,First,Diesel,308.0,67.0
960,1039,Jeep Compass,Mumbai,2017,4000,First,Petrol,160.0,17.75
961,1040,Honda CR-V,Delhi,2010,94000,Second,Petrol,152.0,4.8
962,1041,Maruti Swift,Coimbatore,2013,61110,First,Petrol,85.8,4.57
963,1042,Hyundai Xcent,Chennai,2016,80000,First,Diesel,71.0,3.5
964,1043,Nissan Terrano,Kochi,2015,43190,First,Diesel,108.5,7.61
965,1044,Audi A4,Hyderabad,2015,45000,First,Diesel,187.74,25.0
966,1045,Hyundai Grand,Coimbatore,2016,44178,First,Petrol,82.0,5.88
967,1046,Toyota Innova,Hyderabad,2015,84415,First,Diesel,100.6,13.5
968,1047,Hyundai i20,Kolkata,2015,35000,First,Petrol,80.0,4.6
969,1048,Ford EcoSport,Kolkata,2013,44000,First,Diesel,98.59,4.9
970,1049,Honda City,Hyderabad,2012,67635,First,Petrol,118.0,5.25
971,1050,Ford EcoSport,Coimbatore,2018,18385,First,Petrol,121.36,12.41
972,1051,Volkswagen Polo,Kolkata,2014,35000,First,Diesel,73.9,3.8
973,1052,Mercedes-Benz New,Mumbai,2010,49000,First,Diesel,170.0,8.95
974,1053,Ford Ecosport,Hyderabad,2013,69000,First,Diesel,89.84,7.2
975,1054,Tata Indigo,Hyderabad,2017,23228,First,Petrol,65.0,4.5
976,1055,Maruti Swift,Delhi,2014,68462,First,Diesel,74.0,4.15
977,1057,Renault Duster,Pune,2014,90000,First,Diesel,108.45,7.25
978,1058,Maruti Wagon,Delhi,2016,22000,First,Petrol,67.1,3.7
979,1059,Hyundai Santro,Hyderabad,2010,58163,First,Petrol,62.0,2.45
980,1060,Chevrolet Beat,Chennai,2011,109500,Third,Diesel,57.6,1.5
981,1061,Mahindra XUV500,Delhi,2017,13363,First,Diesel,140.0,12.0
982,1062,Hyundai i10,Delhi,2012,51000,Second,Petrol,68.05,2.2
983,1064,Hyundai i10,Kolkata,2009,43002,First,Petrol,78.9,1.92
984,1065,Toyota Innova,Bangalore,2016,108000,First,Diesel,171.5,20.5
985,1066,Skoda Laura,Jaipur,2010,82407,First,Diesel,106.0,4.25
986,1067,Hyundai Grand,Kolkata,2013,29000,First,Petrol,82.0,3.2
987,1068,Toyota Etios,Pune,2012,225000,Second,Diesel,76.90978723404255,2.6
988,1069,Maruti Swift,Kolkata,2014,45000,First,Diesel,74.0,3.85
989,1070,Hyundai i20,Kochi,2010,93401,First,Diesel,90.0,3.48
990,1071,Ford Figo,Hyderabad,2017,95802,Second,Diesel,99.0,4.55
991,1072,Maruti Ertiga,Pune,2016,130000,First,Diesel,88.5,7.0
992,1073,Maruti Ertiga,Ahmedabad,2013,67443,First,Diesel,88.8,5.75
993,1074,Honda City,Kochi,2016,47681,First,Petrol,116.3,8.73
994,1075,Maruti Alto,Hyderabad,2009,35000,First,Petrol,46.3,1.7
995,1076,Ford Endeavour,Hyderabad,2016,68000,First,Diesel,197.0,29.5
996,1077,Maruti Vitara,Kochi,2019,34688,First,Diesel,88.5,10.49
997,1079,Maruti Swift,Pune,2016,58000,First,Diesel,74.0,7.55
998,1080,Tata Zest,Mumbai,2014,40000,First,Petrol,88.7,3.95
999,1082,Skoda Fabia,Mumbai,2009,86000,First,Diesel,70.0,2.75
1000,1083,Toyota Corolla,Kolkata,2015,45000,First,Diesel,87.2,7.35
1001,1084,Volkswagen Ameo,Ahmedabad,2017,55000,First,Petrol,73.75,4.7
1002,1085,Hyundai Creta,Kochi,2016,36855,Second,Petrol,121.3,8.77
1003,1086,Hyundai i10,Kochi,2013,46821,First,Petrol,78.9,3.42
1004,1087,Chevrolet Beat,Kolkata,2015,120000,First,Petrol,76.8,2.5
1005,1088,Jaguar XF,Kolkata,2012,29000,First,Diesel,270.9,20.0
1006,1089,Nissan Terrano,Mumbai,2014,40000,First,Petrol,102.5,5.25
1007,1090,Audi Q3,Delhi,2013,60000,Second,Diesel,174.33,14.5
1008,1091,Hyundai i10,Mumbai,2011,64984,First,Petrol,78.9,3.45
1009,1092,Maruti Alto,Pune,2015,73204,First,Petrol,67.1,3.3
1010,1093,Audi Q7,Bangalore,2014,50000,First,Diesel,335.2,51.0
1011,1094,Maruti Vitara,Kolkata,2017,35000,First,Diesel,88.5,6.5
1012,1095,Hyundai EON,Hyderabad,2013,17729,First,Petrol,55.2,3.65
1013,1097,Hyundai Verna,Kochi,2014,89614,First,Diesel,126.2,6.01
1014,1098,Maruti Wagon,Kolkata,2015,14000,First,Petrol,67.1,2.8
1015,1099,Hyundai i20,Chennai,2012,50000,First,Petrol,80.0,4.0
1016,1100,Honda City,Delhi,2014,62505,First,Petrol,117.3,5.95
1017,1101,Toyota Innova,Chennai,2011,248000,Second,Diesel,102.0,9.2
1018,1102,Hyundai Verna,Pune,2012,94900,First,Diesel,110.0,5.35
1019,1104,Audi Q7,Coimbatore,2015,53735,Second,Diesel,241.4,38.94
1020,1105,Maruti Wagon,Coimbatore,2008,53934,Second,Petrol,67.1,2.69
1021,1106,BMW 5,Bangalore,2013,58500,Second,Diesel,218.0,27.5
1022,1107,Honda Amaze,Kolkata,2014,48000,First,Petrol,86.7,2.75
1023,1108,Maruti Alto,Mumbai,2016,24000,First,Petrol,47.3,2.8
1024,1109,Hyundai Verna,Mumbai,2016,52001,First,Petrol,121.3,6.45
1025,1110,Tata Tiago,Coimbatore,2018,9565,First,Petrol,84.0,5.88
1026,1111,Maruti Swift,Pune,2013,32953,First,Petrol,85.8,4.65
1027,1112,Hyundai EON,Jaipur,2014,18000,First,Petrol,55.2,2.5
1028,1113,Mercedes-Benz E-Class,Kochi,2018,20446,First,Petrol,191.34,51.35
1029,1114,Hyundai i20,Hyderabad,2016,33016,First,Diesel,88.73,6.85
1030,1115,Toyota Etios,Chennai,2012,48000,First,Diesel,67.05,5.25
1031,1116,Toyota Corolla,Coimbatore,2014,72022,First,Diesel,87.2,9.23
1032,1117,Mini Cooper,Ahmedabad,2014,34000,First,Diesel,113.98,22.0
1033,1118,Volkswagen Polo,Hyderabad,2014,69000,First,Diesel,88.8,5.19
1034,1119,Skoda Superb,Pune,2009,108000,First,Petrol,157.75,4.35
1035,1120,Mercedes-Benz E-Class,Hyderabad,2013,34700,First,Diesel,170.0,24.5
1036,1121,Maruti Swift,Pune,2015,79000,First,Diesel,75.0,5.75
1037,1122,Honda City,Kochi,2016,58197,First,Petrol,117.3,9.19
1038,1123,BMW 7,Pune,2008,66000,Second,Petrol,321.0,10.75
1039,1124,Hyundai i10,Bangalore,2009,60000,First,Petrol,80.0,2.99
1040,1125,Maruti Swift,Kolkata,2014,57000,First,Diesel,74.0,3.89
1041,1126,Honda City,Coimbatore,2018,45555,First,Diesel,98.6,11.73
1042,1127,Maruti Omni,Coimbatore,2016,55137,First,Petrol,35.0,3.11
1043,1128,Skoda Superb,Jaipur,2014,93325,Second,Diesel,138.1,14.45
1044,1129,Maruti Ertiga,Ahmedabad,2018,38000,First,Diesel,88.5,8.7
1045,1130,Hyundai Grand,Kochi,2016,57738,First,Diesel,70.0,5.04
1046,1131,Maruti Ciaz,Jaipur,2017,38282,First,Diesel,88.5,8.5
1047,1132,Mercedes-Benz New,Delhi,2014,64000,First,Diesel,170.0,15.65
1048,1134,Mercedes-Benz E-Class,Bangalore,2010,83000,First,Petrol,204.0,16.5
1049,1135,Maruti Zen,Ahmedabad,2011,76000,First,CNG,67.1,2.0
1050,1136,Volkswagen Vento,Pune,2012,67200,First,Petrol,103.6,3.9
1051,1137,BMW 3,Jaipur,2013,62655,First,Diesel,184.0,14.5
1052,1138,BMW 5,Bangalore,2015,16900,First,Diesel,258.0,44.0
1053,1139,Hyundai Grand,Delhi,2017,8471,First,Petrol,81.86,5.0
1054,1140,Toyota Innova,Hyderabad,2016,69000,First,Diesel,171.5,19.75
1055,1141,Renault Duster,Coimbatore,2017,30090,First,Diesel,108.45,11.44
1056,1142,Tata Indica,Chennai,2011,120000,First,Diesel,75.0,1.75
1057,1143,Maruti Swift,Bangalore,2013,23000,First,Diesel,77.89052147239263,5.6
1058,1144,Mercedes-Benz E-Class,Kochi,2016,35939,First,Petrol,185.0,30.42
1059,1145,Mahindra XUV500,Coimbatore,2013,116694,First,Diesel,140.0,9.57
1060,1146,Mahindra Bolero,Mumbai,2016,40448,First,Diesel,62.1,3.5
1061,1147,Maruti Vitara,Coimbatore,2018,64456,First,Diesel,88.5,10.46
1062,1149,Honda Amaze,Kochi,2016,51672,First,Petrol,88.76,5.68
1063,1150,Skoda Superb,Mumbai,2015,56073,First,Petrol,157.75,13.25
1064,1151,Jaguar XF,Bangalore,2011,65000,First,Diesel,270.9,16.0
1065,1152,Maruti Wagon,Chennai,2013,79000,First,Petrol,67.1,3.0
1066,1153,Hyundai Santro,Kolkata,2007,43206,First,Petrol,62.3,0.99
1067,1154,Toyota Corolla,Mumbai,2010,70200,First,Petrol,138.1,5.0
1068,1155,Maruti Swift,Delhi,2016,42000,First,Petrol,85.0,4.75
1069,1156,Volkswagen Polo,Bangalore,2014,62000,First,Petrol,74.0,5.35
1070,1157,Hyundai Grand,Hyderabad,2017,20000,First,Petrol,81.86,5.98
1071,1158,Maruti SX4,Chennai,2011,80000,Third,Diesel,88.8,3.5
1072,1159,Hyundai Grand,Kochi,2018,50234,First,Petrol,81.86,4.77
1073,1160,Maruti Baleno,Delhi,2016,50003,First,Petrol,83.1,5.45
1074,1162,Maruti Swift,Jaipur,2016,54897,First,Diesel,74.0,7.3
1075,1163,Tata Indica,Pune,2007,108995,First,Petrol,65.3,1.25
1076,1164,Maruti SX4,Chennai,2015,73000,First,Diesel,118.0,8.25
1077,1165,Maruti Swift,Ahmedabad,2008,65000,First,Petrol,88.2,2.71
1078,1166,Hyundai Xcent,Kolkata,2016,32000,First,Petrol,82.0,3.6
1079,1167,Hyundai i20,Ahmedabad,2010,65000,First,Petrol,80.0,3.0
1080,1168,Maruti Celerio,Hyderabad,2016,21600,First,Petrol,67.04,4.65
1081,1169,Mercedes-Benz New,Mumbai,2010,39000,First,Diesel,170.0,9.5
1082,1170,Maruti Swift,Mumbai,2011,58075,First,Petrol,85.8,2.95
1083,1171,Volkswagen Vento,Mumbai,2011,58000,First,Petrol,103.6,3.0
1084,1172,Maruti Swift,Hyderabad,2015,58000,First,Diesel,74.0,5.95
1085,1173,Toyota Corolla,Delhi,2008,89000,First,Petrol,138.1,4.0
1086,1174,Honda Civic,Delhi,2008,72000,First,Petrol,130.0,2.5
1087,1175,Ford EcoSport,Kolkata,2017,1800,First,Petrol,110.4,11.37
1088,1176,Fiat Linea,Pune,2010,172050,Second,Diesel,93.0,2.25
1089,1177,Hyundai i10,Jaipur,2013,46230,First,Petrol,68.05,3.1
1090,1179,Hyundai i20,Jaipur,2018,5000,First,Petrol,81.83,6.5
1091,1180,Honda City,Ahmedabad,2014,66000,First,Diesel,98.6,5.7
1092,1181,Toyota Innova,Ahmedabad,2013,119000,First,Diesel,100.0,8.0
1093,1182,Renault KWID,Chennai,2016,45000,First,Petrol,53.3,2.6
1094,1183,Maruti A-Star,Hyderabad,2009,66149,First,Petrol,66.1,2.45
1095,1184,Mercedes-Benz B,Kochi,2014,42070,First,Petrol,120.7,11.57
1096,1185,Maruti Wagon,Kolkata,2012,35503,First,Petrol,67.1,2.3
1097,1186,Maruti Swift,Jaipur,2016,41460,First,Diesel,74.0,5.9
1098,1187,Hyundai Verna,Mumbai,2015,40600,First,Petrol,121.3,7.2
1099,1188,Hyundai Verna,Ahmedabad,2013,87000,First,Diesel,126.2,5.9
1100,1189,Honda City,Chennai,2014,30000,Second,Petrol,116.3,6.0
1101,1190,Hyundai i10,Kolkata,2010,27089,First,Petrol,66.7,1.95
1102,1191,Toyota Etios,Coimbatore,2016,53702,First,Diesel,67.04,6.55
1103,1193,Ford Figo,Kolkata,2012,36542,First,Diesel,68.05,2.65
1104,1194,Mercedes-Benz E-Class,Mumbai,2017,15000,First,Diesel,265.0,69.5
1105,1195,BMW 3,Chennai,2012,65000,First,Diesel,190.0,14.0
1106,1196,Maruti Alto,Pune,2014,32000,Second,Petrol,47.3,2.1
1107,1197,Toyota Innova,Hyderabad,2017,24393,First,Diesel,147.8,20.4
1108,1198,Volkswagen Polo,Hyderabad,2019,1000,First,Petrol,75.0,5.68
1109,1199,Nissan Terrano,Mumbai,2014,28238,First,Petrol,102.5,5.55
1110,1200,Mitsubishi Pajero,Mumbai,2013,59000,First,Diesel,175.56,12.75
1111,1201,Honda Civic,Mumbai,2012,92000,Second,Petrol,130.2,3.35
1112,1202,Maruti Alto,Kolkata,2013,56840,First,Petrol,47.3,1.55
1113,1203,Volkswagen Vento,Coimbatore,2013,62746,Second,Diesel,103.6,5.9
1114,1204,Land Rover,Hyderabad,2012,96000,First,Diesel,187.74,18.98
1115,1205,Honda CR-V,Mumbai,2014,24000,First,Petrol,153.86,11.51
1116,1206,Maruti Ertiga,Mumbai,2016,54000,First,Diesel,88.76,7.75
1117,1207,Toyota Innova,Chennai,2016,90000,First,Diesel,100.6,13.9
1118,1208,Tata Manza,Kolkata,2010,40000,First,Petrol,90.0,1.35
1119,1209,Audi Q7,Mumbai,2015,65938,Second,Diesel,241.4,38.0
1120,1210,Hyundai Verna,Mumbai,2017,16100,First,Petrol,121.4,11.6
1121,1211,Volkswagen Vento,Hyderabad,2017,3600,First,Diesel,108.5,12.25
1122,1212,Honda City,Jaipur,2011,52000,First,Petrol,118.0,3.8
1123,1213,Ford Figo,Mumbai,2014,54000,First,Diesel,68.05,3.25
1124,1214,Honda Jazz,Mumbai,2016,15399,First,Petrol,88.7,6.4
1125,1215,Volkswagen Polo,Bangalore,2012,75000,Second,Petrol,73.9,3.95
1126,1216,Honda City,Delhi,2010,76752,First,Petrol,117.3,3.57
1127,1217,Honda City,Mumbai,2005,56000,Second,Petrol,78.0,1.25
1128,1218,Maruti Wagon,Pune,2015,70000,First,CNG,58.2,3.65
1129,1219,Honda CR-V,Kolkata,2013,46125,Second,Petrol,187.4,12.5
1130,1220,BMW 5,Ahmedabad,2014,35000,Second,Diesel,190.0,23.0
1131,1222,Mahindra Scorpio,Coimbatore,2012,62729,First,Diesel,120.0,6.32
1132,1223,Volkswagen Vento,Kolkata,2012,34000,First,Diesel,103.6,3.4
1133,1224,Maruti Zen,Jaipur,less than 2003,70000,Second,Petrol,60.0,0.77
1134,1225,Maruti 800,Jaipur,2009,32000,First,Petrol,37.0,0.9
1135,1226,Toyota Corolla,Delhi,2017,21000,First,Petrol,138.03,18.0
1136,1227,BMW 3,Pune,2013,49000,First,Petrol,245.0,19.0
1137,1228,Ford Ikon,Chennai,2007,40000,Third,Petrol,70.0,1.1
1138,1229,Chevrolet Beat,Pune,2012,78000,Second,Petrol,79.4,2.0
1139,1230,Toyota Corolla,Ahmedabad,2012,52000,First,Diesel,86.79,6.5
1140,1231,Mahindra XUV500,Bangalore,2014,65213,First,Diesel,140.0,9.45
1141,1232,Hyundai Xcent,Mumbai,2016,170000,First,Diesel,71.0,4.0
1142,1233,Mercedes-Benz E-Class,Kochi,2017,36884,First,Diesel,204.0,32.25
1143,1234,Hyundai i10,Pune,2009,62500,First,Petrol,78.9,2.1
1144,1235,Toyota Corolla,Mumbai,2015,68000,Second,Petrol,138.03,9.75
1145,1236,Toyota Corolla,Kolkata,2014,40748,First,Petrol,138.0,6.3
1146,1237,Audi Q3,Hyderabad,2013,60000,First,Diesel,184.0,21.0
1147,1238,Hyundai i20,Mumbai,2014,12400,First,Diesel,88.8,4.65
1148,1239,Mercedes-Benz New,Mumbai,2013,87000,Second,Diesel,167.62,17.0
1149,1240,Maruti Ritz,Pune,2013,20248,First,Diesel,73.9,4.35
1150,1241,Hyundai Creta,Coimbatore,2017,52383,First,Diesel,126.2,14.82
1151,1243,Mahindra Xylo,Chennai,2016,85000,First,Diesel,93.7,6.15
1152,1244,Toyota Innova,Ahmedabad,2014,47000,First,Diesel,100.6,11.25
1153,1245,Toyota Camry,Pune,2018,17585,First,Petrol,157.7,32.0
1154,1246,Audi Q5,Coimbatore,2018,32496,First,Diesel,241.4,45.62
1155,1247,Maruti Swift,Kochi,2017,34613,First,Diesel,74.0,6.24
1156,1248,Maruti Ertiga,Chennai,2015,153000,First,Diesel,88.76,4.8
1157,1249,Maruti Swift,Chennai,2014,54000,Second,Petrol,85.0,4.5
1158,1250,Hyundai i10,Kochi,2015,16900,First,Petrol,78.9,3.87
1159,1251,Hyundai i10,Delhi,2013,62334,First,Petrol,78.9,2.75
1160,1252,Maruti Baleno,Kochi,2018,23714,First,Petrol,83.1,6.57
1161,1253,Hyundai Accent,Jaipur,2010,52325,First,Petrol,93.7,2.0
1162,1254,Honda Brio,Ahmedabad,2012,50000,First,Petrol,86.8,3.65
1163,1255,Maruti Swift,Hyderabad,2016,55746,First,Diesel,74.0,6.95
1164,1256,Hyundai Xcent,Bangalore,2014,54000,First,Petrol,81.86,5.5
1165,1257,Mahindra XUV500,Kolkata,2013,43000,First,Diesel,140.0,7.0
1166,1258,Mercedes-Benz E-Class,Delhi,2014,40000,First,Diesel,201.1,24.0
1167,1259,Land Rover,Bangalore,2010,125000,Second,Diesel,115.0,11.0
1168,1260,Mercedes-Benz New,Bangalore,2016,51944,First,Diesel,170.0,32.5
1169,1261,Hyundai i20,Kochi,2015,46950,First,Diesel,88.76,6.45
1170,1262,Skoda Octavia,Mumbai,2015,23000,First,Diesel,141.0,15.75
1171,1263,Honda City,Mumbai,2014,54546,First,Petrol,118.0,5.5
1172,1264,Toyota Fortuner,Kochi,2015,51535,First,Diesel,168.5,19.03
1173,1265,Audi Q3,Kolkata,2013,45000,First,Diesel,184.0,15.25
1174,1266,Maruti Alto,Hyderabad,2012,46004,First,Petrol,67.1,2.4
1175,1267,Tata Indigo,Chennai,2011,124000,First,Diesel,69.0,2.3
1176,1268,Audi A4,Kochi,2014,77395,First,Diesel,174.33,14.35
1177,1269,Maruti Alto,Mumbai,2018,10600,First,CNG,40.3,3.5
1178,1270,Honda City,Kochi,2018,22974,First,Petrol,117.3,11.97
1179,1271,Hyundai Santro,Jaipur,2009,89000,Second,Petrol,62.3,1.6
1180,1272,Toyota Fortuner,Ahmedabad,2015,65012,First,Diesel,174.5,18.9
1181,1273,Hyundai Grand,Ahmedabad,2017,17125,First,Petrol,82.0,5.4
1182,1274,Maruti Eeco,Hyderabad,2015,90413,First,Petrol,73.0,2.95
1183,1275,Volkswagen Polo,Bangalore,2013,37000,First,Petrol,73.9,5.1
1184,1276,Maruti Wagon,Jaipur,2006,65000,First,Petrol,67.0,1.5
1185,1277,Honda City,Bangalore,2011,66000,First,Petrol,118.0,4.9
1186,1278,Honda Civic,Mumbai,2010,86000,First,Petrol,130.2,2.9
1187,1279,Honda City,Pune,2005,98437,First,Petrol,100.0,1.15
1188,1280,Hyundai i20,Kolkata,2010,18000,First,Petrol,80.0,2.3
1189,1281,Hyundai Grand,Kochi,2018,35070,First,Diesel,70.0,5.99
1190,1282,Volkswagen Vento,Pune,2011,42000,Third,Petrol,103.6,3.4
1191,1283,Hyundai i10,Kolkata,2009,40000,First,Petrol,78.9,1.7
1192,1284,Hyundai i20,Kolkata,2009,43000,First,Petrol,80.0,1.99
1193,1285,Chevrolet Beat,Pune,2012,65000,First,Petrol,79.4,2.5
1194,1286,Volkswagen Polo,Hyderabad,2013,74000,First,Diesel,73.9,4.85
1195,1287,Ford Figo,Hyderabad,2010,51192,First,Petrol,70.0,2.65
1196,1289,Honda City,Jaipur,2015,66339,Second,Diesel,98.6,6.9
1197,1290,Ford Figo,Hyderabad,2013,90200,First,Diesel,68.05,3.5
1198,1291,Toyota Innova,Delhi,2015,57854,First,Diesel,100.6,12.5
1199,1292,Maruti Ciaz,Delhi,2017,32000,First,Petrol,91.1,9.2
1200,1293,Hyundai Grand,Mumbai,2015,29631,First,Petrol,82.0,4.9
1201,1294,Honda City,Delhi,2009,55005,First,Petrol,110.78270676691729,3.2
1202,1295,Ford EcoSport,Kochi,2014,54173,First,Petrol,123.24,5.55
1203,1296,Skoda Octavia,Ahmedabad,2014,50000,First,Petrol,177.6,13.5
1204,1297,Fiat Linea,Kolkata,2010,145000,First,Diesel,91.7,2.6
1205,1298,Maruti Swift,Jaipur,2015,78000,First,Petrol,88.2,4.5
1206,1299,Land Rover,Delhi,2013,65000,Second,Diesel,180.0,34.0
1207,1300,Toyota Innova,Hyderabad,2012,120000,First,Diesel,102.0,12.0
1208,1301,Maruti Swift,Mumbai,2015,14000,First,Diesel,74.0,5.25
1209,1302,Audi A6,Kochi,2014,57456,First,Diesel,174.33,21.56
1210,1303,BMW 5,Coimbatore,2012,44450,First,Diesel,190.0,24.68
1211,1304,Hyundai i20,Delhi,2013,63777,First,Petrol,82.9,3.67
1212,1305,BMW X1,Mumbai,2016,31000,First,Diesel,190.0,29.5
1213,1306,Toyota Etios,Delhi,2012,60000,First,Petrol,88.73,3.1
1214,1307,Tata Indigo,Ahmedabad,2015,78008,First,Diesel,70.0,2.9
1215,1308,Mercedes-Benz M-Class,Bangalore,2014,33000,Second,Diesel,165.0,43.0
1216,1310,Volkswagen Polo,Hyderabad,2011,57275,First,Diesel,103.6,4.5
1217,1311,Hyundai Grand,Delhi,2014,45000,First,Diesel,70.0,3.49
1218,1312,Maruti Swift,Delhi,2014,57319,First,Diesel,74.0,4.25
1219,1313,Hyundai Verna,Chennai,2008,121097,Second,Diesel,88.76,1.9
1220,1314,BMW 5,Mumbai,2011,89000,First,Diesel,218.0,16.57
1221,1315,Honda City,Bangalore,2012,72000,First,Petrol,118.0,5.75
1222,1316,Audi A4,Delhi,2013,36000,Second,Diesel,147.51,14.0
1223,1317,Fiat Linea,Jaipur,2013,86000,Second,Diesel,75.0,2.5
1224,1318,Honda City,Ahmedabad,less than 2003,85000,First,Petrol,90.0,1.2
1225,1320,BMW 3,Kochi,2013,37613,First,Diesel,190.0,13.95
1226,1321,Ford Fiesta,Chennai,2007,100000,First,Petrol,68.0,1.6
1227,1322,Tata Nano,Coimbatore,2016,5240,First,Petrol,37.48,3.6
1228,1323,Maruti Eeco,Mumbai,2018,20000,First,CNG,73.0,4.5
1229,1325,Maruti Swift,Coimbatore,2013,59254,Second,Petrol,85.8,5.29
1230,1326,Ford Ecosport,Jaipur,2014,60000,First,Diesel,89.84,5.75
1231,1327,Maruti Swift,Hyderabad,2015,50295,First,Petrol,77.89052147239263,5.8
1232,1328,Maruti Swift,Coimbatore,2014,47674,First,Petrol,85.8,5.72
1233,1329,Hyundai i10,Kochi,2014,61517,First,Petrol,78.9,4.39
1234,1330,Mahindra XUV500,Coimbatore,2016,62946,First,Diesel,140.0,11.05
1235,1331,Hyundai i20,Delhi,2015,66823,Second,Diesel,88.73,4.83
1236,1332,Maruti Wagon,Pune,2013,79494,First,CNG,67.04,2.96
1237,1333,Hyundai i20,Chennai,2012,107000,Second,Diesel,88.76,4.5
1238,1334,BMW 7,Mumbai,2011,55000,Second,Diesel,258.0,19.5
1239,1335,Skoda Rapid,Mumbai,2017,24000,First,Petrol,103.52,8.75
1240,1336,Audi Q7,Mumbai,2016,20002,First,Diesel,245.0,67.0
1241,1337,Honda City,Kochi,2016,54317,First,Petrol,117.3,8.4
1242,1338,Hyundai Xcent,Mumbai,2016,10200,First,Petrol,82.0,4.99
1243,1339,Honda City,Coimbatore,2016,24337,First,Diesel,98.6,8.18
1244,1340,Honda Brio,Pune,2012,79000,First,Petrol,86.8,2.9
1245,1341,Maruti Ciaz,Jaipur,2015,40500,First,Diesel,88.5,7.1
1246,1342,Maruti Swift,Pune,2016,23000,First,Diesel,74.0,7.05
1247,1343,Honda CR-V,Pune,2015,63050,First,Petrol,158.8,17.5
1248,1344,Toyota Corolla,Mumbai,2008,78000,Second,Petrol,138.1,3.41
1249,1345,Maruti Baleno,Pune,2005,70000,First,Petrol,83.08196721311478,1.3
1250,1346,Honda City,Coimbatore,2012,66245,First,Petrol,118.0,5.68
1251,1347,Mahindra Scorpio,Bangalore,2007,74112,First,Diesel,120.0,4.1
1252,1348,Skoda Laura,Delhi,2011,87670,First,Petrol,157.8,4.0
1253,1349,BMW 3,Hyderabad,2015,10000,First,Diesel,184.0,30.0
1254,1350,Maruti SX4,Chennai,2007,62493,First,Petrol,104.68,1.8
1255,1351,Maruti Ciaz,Kochi,2015,44620,First,Petrol,91.1,6.93
1256,1352,Land Rover,Bangalore,2012,66538,First,Diesel,308.0,70.0
1257,1353,Toyota Innova,Ahmedabad,2013,60000,First,Diesel,100.0,7.9
1258,1354,Hyundai Santro,Kochi,2011,20842,First,Petrol,62.0,2.78
1259,1355,Hyundai Santa,Chennai,2014,110000,First,Diesel,194.3,14.4
1260,1356,Mercedes-Benz New,Mumbai,2011,45000,Second,Petrol,186.0,13.5
1261,1357,Maruti Wagon,Mumbai,2014,40000,Second,CNG,58.16,3.15
1262,1358,Maruti Alto,Coimbatore,2012,49008,First,Petrol,46.3,2.88
1263,1359,Maruti Alto,Kolkata,2016,31000,First,Petrol,47.3,2.15
1264,1360,Nissan Sunny,Pune,2013,8000,First,Petrol,97.7,3.75
1265,1361,Maruti Alto,Mumbai,2019,171,First,Petrol,47.3,3.6
1266,1362,Maruti Alto,Kolkata,2018,2100,First,Petrol,67.1,3.6
1267,1363,Hyundai Grand,Coimbatore,2018,20667,First,Petrol,81.86,7.55
1268,1364,Honda Mobilio,Kolkata,2015,50000,First,Diesel,98.6,4.7
1269,1365,Tata Manza,Jaipur,2010,100030,Second,Diesel,90.0,1.6
1270,1366,Chevrolet Optra,Pune,2011,75372,First,Diesel,123.7,3.34
1271,1367,Honda City,Kochi,2016,60475,First,Petrol,117.3,9.1
1272,1368,Hyundai Grand,Kochi,2019,18453,First,Petrol,81.86,6.17
1273,1369,Hyundai Verna,Hyderabad,2008,96578,First,Diesel,126.2,2.5
1274,1370,Nissan Micra,Kolkata,2016,31001,First,Petrol,75.0,3.0
1275,1371,Hyundai Verna,Jaipur,2012,65900,First,Diesel,126.32,5.75
1276,1372,Hyundai Creta,Bangalore,2017,26246,First,Petrol,121.3,10.75
1277,1373,Maruti Wagon,Jaipur,2013,62700,Second,Petrol,67.04,2.85
1278,1374,Honda Accord,Chennai,2008,90000,First,Petrol,180.0,6.5
1279,1375,Honda City,Bangalore,2016,36000,First,Petrol,118.0,9.45
1280,1376,Maruti Baleno,Delhi,2016,46000,First,Diesel,74.0,6.75
1281,1377,Honda City,Coimbatore,2017,73003,First,Diesel,98.6,7.75
1282,1378,Hyundai i20,Kochi,2014,46566,First,Diesel,88.76,4.4
